transitions,roles,build_time,invalid_run,invalid_run_time,invalid_query,name
13,3,1.6301543712615967,False,0.16172528266906738,E<> trueGlobalLog[0].eventID == R1_e_4_ID and trueGlobalLog[1].eventID == R0_e_0_ID and trueGlobalLog[2].eventID == R1_e_2_ID and trueGlobalLog[3].eventID == R2_e_3_ID and trueGlobalLog[4].eventID == R1_e_0_ID and trueGlobalLog[5].eventID == R2_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\0_max_5_roles_max_10_commands\0_max_5_roles_max_10_commands.json
3,1,0.5959129333496094,False,0.07779765129089355,E<> trueGlobalLog[0].eventID == R130_e_2_ID and trueGlobalLog[1].eventID == R130_e_0_ID and trueGlobalLog[2].eventID == R130_e_2_ID and trueGlobalLog[2].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\10_max_5_roles_max_10_commands\10_max_5_roles_max_10_commands.json
22,4,2.1468706130981445,False,0.5689065456390381,E<> trueGlobalLog[0].eventID == R136_e_3_ID and trueGlobalLog[1].eventID == R138_e_3_ID and trueGlobalLog[2].eventID == R138_e_0_ID and trueGlobalLog[3].eventID == R137_e_1_ID and trueGlobalLog[4].eventID == R136_e_4_ID and trueGlobalLog[5].eventID == R135_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\11_max_5_roles_max_10_commands\11_max_5_roles_max_10_commands.json
16,4,2.2048516273498535,False,0.11278438568115234,E<> trueGlobalLog[0].eventID == R159_e_0_ID and trueGlobalLog[1].eventID == R162_e_1_ID and trueGlobalLog[2].eventID == R160_e_3_ID and trueGlobalLog[3].eventID == R160_e_1_ID and trueGlobalLog[4].eventID == R160_e_5_ID and trueGlobalLog[5].eventID == R160_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\12_max_5_roles_max_10_commands\12_max_5_roles_max_10_commands.json
17,4,2.203350782394409,False,0.25566673278808594,E<> trueGlobalLog[0].eventID == R180_e_4_ID and trueGlobalLog[1].eventID == R180_e_3_ID and trueGlobalLog[2].eventID == R181_e_2_ID and trueGlobalLog[3].eventID == R181_e_1_ID and trueGlobalLog[4].eventID == R180_e_7_ID and trueGlobalLog[5].eventID == R180_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\13_max_5_roles_max_10_commands\13_max_5_roles_max_10_commands.json
11,3,1.6301796436309814,False,0.10823869705200195,E<> trueGlobalLog[0].eventID == R201_e_0_ID and trueGlobalLog[1].eventID == R201_e_7_ID and trueGlobalLog[2].eventID == R202_e_1_ID and trueGlobalLog[3].eventID == R201_e_2_ID and trueGlobalLog[4].eventID == R202_e_0_ID and trueGlobalLog[5].eventID == R201_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\14_max_5_roles_max_10_commands\14_max_5_roles_max_10_commands.json
24,4,2.250572919845581,False,10.5835120677948,E<> trueGlobalLog[0].eventID == R219_e_3_ID and trueGlobalLog[1].eventID == R216_e_1_ID and trueGlobalLog[2].eventID == R219_e_2_ID and trueGlobalLog[3].eventID == R219_e_6_ID and trueGlobalLog[4].eventID == R217_e_3_ID and trueGlobalLog[5].eventID == R219_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\15_max_5_roles_max_10_commands\15_max_5_roles_max_10_commands.json
28,4,2.2210843563079834,False,0.13717103004455566,E<> trueGlobalLog[0].eventID == R243_e_5_ID and trueGlobalLog[1].eventID == R242_e_3_ID and trueGlobalLog[2].eventID == R244_e_5_ID and trueGlobalLog[3].eventID == R243_e_7_ID and trueGlobalLog[4].eventID == R244_e_6_ID and trueGlobalLog[5].eventID == R245_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\16_max_5_roles_max_10_commands\16_max_5_roles_max_10_commands.json
5,1,0.562293529510498,False,0.0670015811920166,E<> trueGlobalLog[0].eventID == R273_e_3_ID and trueGlobalLog[1].eventID == R273_e_2_ID and trueGlobalLog[2].eventID == R273_e_4_ID and trueGlobalLog[3].eventID == R273_e_0_ID and trueGlobalLog[4].eventID == R273_e_4_ID and trueGlobalLog[4].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\17_max_5_roles_max_10_commands\17_max_5_roles_max_10_commands.json
6,1,0.5295019149780273,False,0.07821178436279297,E<> trueGlobalLog[0].eventID == R280_e_5_ID and trueGlobalLog[1].eventID == R280_e_2_ID and trueGlobalLog[2].eventID == R280_e_1_ID and trueGlobalLog[3].eventID == R280_e_0_ID and trueGlobalLog[4].eventID == R280_e_3_ID and trueGlobalLog[5].eventID == R280_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\18_max_5_roles_max_10_commands\18_max_5_roles_max_10_commands.json
10,2,1.0369024276733398,False,0.12508511543273926,E<> trueGlobalLog[0].eventID == R288_e_1_ID and trueGlobalLog[1].eventID == R289_e_1_ID and trueGlobalLog[2].eventID == R288_e_0_ID and trueGlobalLog[3].eventID == R288_e_2_ID and trueGlobalLog[4].eventID == R289_e_0_ID and trueGlobalLog[5].eventID == R288_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\19_max_5_roles_max_10_commands\19_max_5_roles_max_10_commands.json
18,4,2.389132261276245,False,269.37651085853577,E<> trueGlobalLog[0].eventID == R17_e_1_ID and trueGlobalLog[1].eventID == R18_e_1_ID and trueGlobalLog[2].eventID == R17_e_2_ID and trueGlobalLog[3].eventID == R16_e_2_ID and trueGlobalLog[4].eventID == R18_e_3_ID and trueGlobalLog[5].eventID == R17_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\1_max_5_roles_max_10_commands\1_max_5_roles_max_10_commands.json
6,1,0.6657476425170898,False,0.14278483390808105,E<> trueGlobalLog[0].eventID == R300_e_0_ID and trueGlobalLog[1].eventID == R300_e_4_ID and trueGlobalLog[2].eventID == R300_e_3_ID and trueGlobalLog[3].eventID == R300_e_5_ID and trueGlobalLog[4].eventID == R300_e_1_ID and trueGlobalLog[5].eventID == R300_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\20_max_5_roles_max_10_commands\20_max_5_roles_max_10_commands.json
